,favorite_count,followers_count,retweet_count,tweet_id
213,33213,3768825,10285,850753642995093505
214,13946,3768826,2894,850380195714523136
215,3631,3768826,365,850333567704068097
216,17454,3768826,4224,850145622816686080
217,21874,3768826,5429,850019790995546112
218,32267,3768827,8366,849776966551130114
219,22062,3768827,5490,849668094696017920
220,16978,3768827,3461,849412302885593088
221,12196,3768827,2088,849336543269576704
222,32482,3768827,7337,849051919805034497
223,26990,3768827,4795,848690551926992896
224,20143,3768827,4012,848324959059550208
225,8799,3768827,825,848213670039564288
226,17545,3768827,3421,848212111729840128
227,18715,3768828,3634,847978865427394560
228,4703,3768828,479,847971574464610304
229,25198,3768829,5700,847962785489326080
230,5910,3768829,1513,847842811428974592
231,7523,3768829,462,847617282490613760
232,20130,3768830,3756,847606175596138505
233,21935,3768830,4773,847251039262605312
234,21492,3768830,6528,847157206088847362
235,23028,3768830,3564,847116187444137987
236,21597,3768831,4381,846874817362120707
237,48198,3768830,12992,846514051647705089
238,15250,3768830,3468,846505985330044928
239,34263,3768830,10154,846153765933735936
240,33099,3768831,10908,846139713627017216
241,17192,3768831,3206,846042936437604353
242,31600,3768831,9815,845812042753855489
243,27040,3768832,5333,845677943972139009
244,28385,3768832,14970,845459076796616705
245,8215,3768831,2056,845397057150107648
246,25123,3768832,6013,845306882940190720
247,25743,3768832,8595,845098359547420673
248,14678,3768832,2891,844979544864018432
249,16307,3768832,3597,844973813909606400
250,41876,3768832,11580,844704788403113984
251,17787,3768832,3516,844580511645339650
252,14700,3768832,2437,844223788422217728
253,16275,3768832,3268,843981021012017153
254,23113,3768832,5200,843856843873095681
255,18234,3768831,3066,843604394117681152
256,23218,3768831,6809,843235543001513987
257,106634,3768831,56373,842892208864923648
258,16380,3768831,4008,842846295480000512
259,7292,3768830,1435,842765311967449089
260,19561,3768830,3921,842535590457499648
261,26494,3768830,6521,842163532590374912
262,15145,3768830,3363,842115215311396866
263,38096,3768831,17399,841833993020538882
264,27739,3768832,8703,841680585030541313
265,13703,3768832,4138,841439858740625411
266,21340,3768831,6056,841320156043304961
267,17224,3768831,5283,841314665196081154
268,24841,3768831,5956,841077006473256960
269,9722,3768831,1960,840761248237133825
270,49526,3768831,18176,840728873075638272
271,195,3768831,3,840698636975636481
272,13323,3768831,1108,840696689258311684
273,9722,3768831,1960,840632337062862849
274,17859,3768832,5117,840370681858686976
275,20863,3768832,6460,840268004936019968
276,14575,3768832,2579,839990271299457024
277,29844,3768832,8762,839549326359670784
278,1996,3768832,159,839290600511926273
279,29552,3768833,7375,839239871831150596
280,21237,3768833,4479,838952994649550848
281,12135,3768833,2341,838921590096166913
282,792,3768833,37,838916489579200512
283,33545,3768834,12544,838831947270979586
284,11849,3768834,1494,838561493054533637
285,24569,3768835,5452,838476387338051585
286,34862,3768835,11466,838201503651401729
287,1819,3768835,366,838150277551247360
288,150,3768836,0,838085839343206401
289,19124,3768836,3557,838083903487373313
290,37150,3768836,8882,837820167694528512
291,4189,3768836,494,837482249356513284
292,13909,3768836,2611,837471256429613056
293,22964,3768836,5969,837366284874571778
294,17408,3768836,2718,837110210464448512
295,1392,3768836,86,837012587749474308
296,13823,3768836,2598,836989968035819520
297,20944,3768836,5201,836753516572119041
298,13733,3768836,2511,836677758902222849
299,7078,3768836,622,836648853927522308
300,57371,3768836,31140,836397794269200385
301,15976,3768836,3321,836380477523124226
302,23100,3768836,4832,836260088725786625
303,20840,3768836,4901,836001077879255040
304,29595,3768837,9272,835685285446955009
305,19379,3768838,4097,835574547218894849
306,8467,3768838,1930,835536468978302976
307,40913,3768838,23870,835309094223372289
308,17791,3768838,3368,835297930240217089
309,8467,3768838,1930,835264098648616962
310,2248,3768838,82,835246439529840640
311,28461,3768838,6493,835172783151792128
312,24478,3768838,3425,835152434251116546
313,11791,3768838,1872,834931633769889797
314,22874,3768838,6132,834786237630337024
315,14939,3768838,2868,834574053763584002
316,34779,3768838,12146,834477809192075265
317,10482,3768839,1893,834458053273591808
318,22505,3768839,5442,834209720923721728
319,17141,3768840,4111,834167344700198914
320,10957,3768840,2420,834089966724603904
321,14240,3768840,2504,834086379323871233
322,14594,3768840,2717,833863086058651648
323,16661,3768839,3886,833826103416520705
324,2149,3768840,250,833732339549220864
325,22501,3768840,3626,833722901757046785
326,16193,3768840,2345,833479644947025920
327,22062,3768840,5490,833124694597443584
328,14506,3768840,2508,832998151111966721
329,1460,3768840,44,832769181346996225
330,18356,3768840,4109,832757312314028032
331,12969,3768840,3348,832682457690300417
332,3185,3768840,590,832645525019123713
333,17310,3768840,3202,832636094638288896
334,13067,3768840,2533,832397543355072512
335,18715,3768841,3634,832369877331693569
336,12339,3768841,2657,832273440279240704
337,20221,3768840,7033,832215909146226688
338,27474,3768840,10673,832215726631055365
339,72,3768840,3,832088576586297345
340,34822,3768840,11050,832040443403784192
341,13826,3768840,4720,832032802820481025
342,26297,3768840,6992,831939777352105988
343,369,3768840,39,831926988323639298
344,30248,3768841,7409,831911600680497154
345,11439,3768842,2053,831670449226514432
346,7868,3768966,2226,831650051525054464
347,9843,3768843,2620,831552930092285952
348,10011,3768844,1737,831322785565769729
349,7087,3768843,1261,831315979191906304
350,12777,3768843,2772,831309418084069378
351,13018,3768844,2338,831262627380748289
352,8705,3768844,1725,830956169170665475
353,73157,3768846,19188,830583320585068544
354,22165,3768846,6519,830173239259324417
355,10769,3768846,3441,830097400375152640
356,23675,3768846,5734,829878982036299777
357,13402,3768846,2234,829861396166877184
358,34779,3768846,12146,829501995190984704
359,11484,3768846,2319,829449946868879360
360,37930,3768846,10647,829374341691346946
361,26859,3768846,8486,829141528400556032
362,58067,3768846,18527,829011960981237760
363,16308,3768847,3880,828801551087042563
364,27990,3768848,6713,828770345708580865
365,40107,3768848,12811,828708714936930305
366,10437,3768848,1540,828650029636317184
367,6873,3768848,1300,828409743546925057
368,8368,3768848,1468,828408677031882754
369,13819,3768848,2540,828381636999917570
370,8084,3768849,1210,828376505180889089
371,13706,3768849,3325,828372645993398273
372,2401,3768849,194,828361771580813312
373,12887,3768851,3245,828046555563323392
374,11364,3768851,2441,828011680017821696
375,22098,3768851,5958,827933404142436356
376,16917,3768851,3414,827653905312006145
377,8125,3768851,1080,827600520311402496
378,17444,3768851,3490,827324948884643840
379,25970,3768851,13452,827228250799742977
380,11609,3768851,2566,827199976799354881
381,23675,3768851,5734,826958653328592898
382,40170,3768851,11805,826848821049180160
383,17181,3768851,4498,826615380357632002
384,5617,3768851,292,826598799820865537
385,11076,3768851,2701,826598365270007810
386,20201,3768851,4801,826476773533745153
387,14564,3768851,2957,826240494070030336
388,5340,3768851,1070,826204788643753985
389,17239,3768851,3584,826115272272650244
390,11481,3768851,2138,825876512159186944
391,13974,3768851,2837,825829644528148480
392,56199,3768851,19563,825535076884762624
393,20129,3768851,5223,825147591692263424
394,6991,3768851,1477,825120256414846976
395,6991,3768851,1477,825026590719483904
396,18062,3768852,6262,824796380199809024
397,16440,3768852,4042,824775126675836928
398,11068,3768852,1986,824663926340194305
399,12961,3768852,11791,824325613288833024
400,16567,3768853,4442,824297048279236611
401,5234,3768853,675,824025158776213504
402,11712,3768853,3110,823939628516474880
403,33358,3768854,12874,823719002937630720
404,13786,3768855,2764,823699002998870016
405,14336,3768855,3020,823581115634085888
406,773,3768855,30,823333489516937216
407,17363,3768855,4615,823322678127919110
408,38696,3768855,11350,823269594223824897
409,19071,3768855,3936,822975315408461824
410,132318,3768855,47958,822872901745569793
411,14526,3768855,2611,822859134160621569
412,20023,3768855,7349,822647212903690241
413,16259,3768855,3409,822610361945911296
414,20023,3768855,7349,822489057087389700
415,31684,3768855,17089,822462944365645825
416,38696,3768856,11350,822244816520155136
417,17100,3768856,5529,822163064745328640
418,12529,3768856,2682,821886076407029760
419,13464,3768856,3810,821813639212650496
420,9285,3768856,1893,821765923262631936
421,8842,3768856,2021,821522889702862852
422,18547,3768856,6424,821421320206483457
423,13026,3768856,5031,821407182352777218
424,278,3768857,10,821153421864615936
425,9678,3768857,2309,821149554670182400
426,10596,3768857,2477,821107785811234820
427,13974,3768857,2622,821044531881721856
428,25548,3768857,7694,820837357901512704
429,34862,3768857,11466,820749716845686786
430,13476,3768857,3699,820690176645140481
431,3696,3768857,646,820494788566847489
432,17024,3768857,2968,820446719150292993
433,3696,3768857,646,820314633777061888
434,21891,3768857,7216,820078625395449857
435,5905,3768857,1361,820013781606658049
436,5903,3768858,1361,819952236453363712
437,14243,3768858,5576,819924195358416896
438,14863,3768858,3583,819711362133872643
439,10556,3768858,2259,819588359383371776
440,7982,3768858,1377,819347104292290561
441,2539,3768857,459,819238181065359361
442,25548,3768857,7694,819227688460238848
443,95138,3768857,42045,819015337530290176
444,49786,3768857,21699,819015331746349057
445,49786,3768857,21699,819006400881917954
446,95138,3768857,42045,819004803107983360
447,47106,3768857,23959,818646164899774465
448,24481,3768857,8527,818627210458333184
449,10920,3768858,2965,818614493328580609
450,24461,3768858,7085,818588835076603904
451,12086,3768858,2864,818536468981415936
452,33829,3768858,9331,818307523543449600
453,12163,3768858,2611,818259473185828864
454,13621,3768859,2993,818145370475810820
455,5337,3768859,902,817908911860748288
456,57371,3768860,31140,817827839487737858
457,11855,3768861,3071,817777686764523521
458,13051,3768861,3488,817536400337801217
459,10227,3768860,3902,817502432452313088
460,38096,3768859,17399,817423860136083457
461,6234,3768859,1122,817415592588222464
462,24964,3768859,9846,817181837579653120
463,9650,3768860,2315,817171292965273600
464,13331,3768860,3004,817120970343411712
465,9489,3768861,1916,817056546584727552
466,18527,3768862,5468,816829038950027264
467,11030,3768840,2350,816816676327063552
468,10860,3768862,2529,816697700272001025
469,33829,3768862,9331,816450570814898180
470,9529,3768862,2253,816336735214911488
471,9882,3768863,2490,816091915477250048
472,5526,3768863,1201,816062466425819140
473,16251,3768863,6115,816014286006976512
474,5526,3768864,1201,815990720817401858
475,24964,3768864,9846,815966073409433600
476,14627,3768864,4774,815745968457060357
477,10894,3768864,2607,815736392542261248
478,9130,3768864,1901,815639385530101762
479,11423,3768864,4388,815390420867969024
480,8447,3768865,1500,814986499976527872
481,12481,3768866,3119,814638523311648768
482,18319,3768866,6716,814578408554463233
483,9597,3768866,2143,814530161257443328
484,31880,3768866,10034,814153002265309185
485,14015,3768866,3717,813944609378369540
486,10296,3768866,2180,813910438903693312
487,40231,3768866,16183,813812741911748608
488,9265,3768867,2042,813800681631023104
489,20708,3768867,8436,813217897535406080
490,10160,3768867,2079,813202720496779264
491,22007,3768867,5063,813187593374461952
492,10344,3768867,2227,813172488309972993
493,8553,3768867,2547,813157409116065792
494,9316,3768868,2714,813142292504645637
495,4949,3768868,511,813130366689148928
496,13188,3768868,3628,813127251579564032
497,11462,3768868,3208,813112105746448384
498,11644,3768868,4187,813096984823349248
499,10956,3768868,3201,813081950185472002
500,8825,3768868,2259,813066809284972545
501,23221,3768847,8455,813051746834595840
502,8342,3768869,2187,812781120811126785
503,18203,3768869,8025,812747805718642688
504,7344,3768869,1658,812709060537683968
505,6759,3768869,1419,812503143955202048
506,8873,3768869,2218,812466873996607488
507,15161,3768869,4230,812372279581671427
508,8067,3768870,1642,811985624773361665
509,8390,3768870,1873,811744202451197953
510,6189,3768870,866,811647686436880384
511,14210,3768870,3633,811627233043480576
512,23211,3768871,7405,811386762094317568
513,5904,3768871,1647,810984652412424192
514,10057,3768871,2082,810896069567610880
515,12150,3768871,3043,810657578271330305
516,39481,3768871,13304,810284430598270976
517,16308,3768871,3880,810254108431155201
518,17181,3768871,4498,809920764300447744
519,18820,3768871,5679,809808892968534016
520,7693,3768871,1687,809448704142938112
521,22165,3768871,6519,809220051211603969
522,14628,3768871,4029,809084759137812480
523,11221,3768871,3516,808838249661788160
524,8769,3768872,2502,808733504066486276
525,12533,3768873,2996,808501579447930884
526,47106,3768873,23959,808344865868283904
527,27290,3768873,6925,808134635716833280
528,9671,3768873,2515,808106460588765185
529,13948,3768873,4075,808001312164028416
530,16179,3768873,4267,807621403335917568
531,106634,3768873,56373,807106840509214720
532,26849,3768873,8471,807059379405148160
533,14452,3768874,4402,807010152071229440
534,83401,3768874,40437,806629075125202948
535,23074,3768874,6383,806620845233815552
536,5350,3768874,2216,806576416489959424
537,11321,3768874,2747,806542213899489280
538,32504,3768874,13512,806242860592926720
539,7122,3768874,1383,806219024703037440
540,19173,3768874,6201,805958939288408065
541,9164,3768875,2195,805932879469572096
542,7304,3768875,2126,805826884734976000
543,22401,3768875,9320,805823200554876929
544,6342,3768875,1899,805520635690676224
545,9734,3768875,2916,805487436403003392
546,8644,3768875,1964,805207613751304193
547,15262,3768875,4461,804738756058218496
548,6856,3768875,2341,804475857670639616
549,11267,3768875,3698,804413760345620481
550,49596,3768875,18791,804026241225523202
551,11157,3768875,3202,803773340896923648
552,21182,3768875,8638,803692223237865472
553,12226,3768875,4803,803638050916102144
554,8575,3768875,2155,803380650405482500
555,17733,3768875,6178,803321560782307329
556,11161,3768875,2868,803276597545603072
557,10047,3768875,2322,802952499103731712
558,12468,3768877,3390,802624713319034886
559,7919,3768877,1700,802600418706604034
560,9919,3768878,2909,802572683846291456
561,18061,3768878,6780,802323869084381190
562,7011,3768878,1568,802265048156610565
563,16444,3768878,5202,802247111496568832
564,10088,3768879,3029,802239329049477120
565,2915,3768879,314,802185808107208704
566,8574,3768880,1984,801958328846974976
567,1948,3768880,274,801854953262350336
568,9109,3768880,2377,801538201127157760
569,6760,3768880,955,801285448605831168
570,27290,3768880,6925,801167903437357056
571,15351,3768880,4598,801127390143516673
572,8972,3768881,2417,801115127852503040
573,774,3768881,113,800859414831898624
574,11520,3768881,1884,800855607700029440
575,11655,3768881,3203,800751577355128832
576,14632,3768882,3476,800513324630806528
577,10499,3768882,2480,800459316964663297
578,13050,3768882,5024,800443802682937345
579,12409,3768882,3250,800388270626521089
580,13953,3768883,4555,800188575492947969
581,17023,3768883,2968,800141422401830912
582,31655,3768883,15274,800018252395122689
583,17218,3768883,5448,799774291445383169
584,9352,3768883,2497,799757965289017345
585,8938,3768883,2207,799422933579902976
586,24093,3768883,6425,799308762079035393
587,11024,3768882,3214,799297110730567681
588,9024,3768882,2852,799063482566066176
589,14669,3768881,5177,798933969379225600
590,8223,3768881,1657,798925684722855936
591,19797,3768880,7685,798705661114773508
592,20628,3768880,9060,798701998996647937
593,20286,3768880,7555,798697898615730177
594,13398,3768880,5779,798694562394996736
595,8308,3768880,2690,798686750113755136
596,13733,3768881,5486,798682547630837760
597,18404,3768881,6454,798673117451325440
598,8955,3768881,4494,798665375516884993
599,7091,3768882,2142,798644042770751489
600,7118,3768882,2265,798628517273620480
601,15028,3768882,6589,798585098161549313
602,14703,3768882,6835,798576900688019456
603,13308,3768882,3901,798340744599797760
604,11508,3768883,2947,798209839306514432
605,12975,3768883,3636,797971864723324932
606,16135,3768883,5622,797545162159308800
607,22250,3768883,7693,797236660651966464
608,255,3768883,32,797165961484890113
609,21968,3768883,10356,796904159865868288
610,8528,3768883,2188,796865951799083009
611,13222,3768883,3549,796759840936919040
612,24088,3768883,8471,796563435802726400
613,8444,3768883,2035,796484825502875648
614,12278,3768883,4830,796387464403357696
615,36048,3768883,16559,796177847564038144
616,36048,3768883,16559,796149749086875649
617,5486,3768883,2071,796125600683540480
618,10109,3768883,2796,796116448414461957
619,9426,3768884,2690,796080075804475393
620,12020,3768884,4271,796031486298386433
621,55479,3768884,27586,795464331001561088
622,11229,3768884,3310,795400264262053889
623,18062,3768884,6262,795076730285391872
624,13117,3768886,3924,794983741416415232
625,11454,3768886,2684,794926597468000259
626,30604,3768887,11969,794355576146903043
627,10648,3768865,3076,794332329137291264
628,10273,3768889,3874,794205286408003585
629,18820,3768889,5679,793962221541933056
630,10247,3768889,2177,793845145112371200
631,13086,3768889,3646,793614319594401792
632,8881,3768889,1901,793601777308463104
633,11908,3768868,2772,793500921481273345
634,27474,3768890,10673,793286476301799424
635,9649,3768890,2751,793271401113350145
636,22263,3768892,9661,793256262322548741
637,11741,3768892,3790,793241302385262592
638,10961,3768892,3322,793226087023144960
639,9957,3768892,3282,793210959003287553
640,17001,3768892,6504,793195938047070209
641,7710,3768892,2306,793180763617361921
642,10436,3768894,3227,793165685325201412
643,6886,3768894,1982,793150605191548928
644,7182,3768894,2884,793135492858580992
645,14138,3768894,4533,793120401413079041
646,16001,3768894,4693,792913359805018113
647,12612,3768894,4950,792883833364439040
648,8170,3768894,1958,792773781206999040
649,15071,3768894,4976,792394556390137856
650,7992,3768895,2080,792050063153438720
651,38343,3768895,24370,791821351946420224
652,20038,3768895,11208,791784077045166082
653,10466,3768895,4411,791780927877898241
654,37678,3768896,21061,791774931465953280
655,13086,3768896,3646,791672322847637504
656,14627,3768896,4774,791406955684368384
657,9801,3768896,2947,791312159183634433
658,13984,3768896,4818,791026214425268224
659,11041,3768896,2468,790987426131050500
660,18527,3768896,5468,790946055508652032
661,10311,3768896,2686,790723298204217344
662,9118,3768897,2191,790698755171364864
663,22397,3768897,8143,790581949425475584
664,8696,3768897,2160,790337589677002753
665,14015,3768897,3717,790277117346975746
666,13468,3768897,4171,790227638568808452
667,10311,3768897,2686,789986466051088384
668,11451,3768897,4816,789960241177853952
669,11614,3768897,4833,789903600034189313
670,8410,3768897,2072,789628658055020548
671,7579,3768897,2267,789599242079838210
672,13117,3768897,3924,789530877013393408
673,9574,3768897,2655,789314372632018944
674,14563,3768897,5720,789280767834746880
675,10147,3768898,2996,789268448748703744
676,10824,3768898,3232,789137962068021249
677,30520,3768898,14347,788908386943430656
678,30604,3768898,11969,788765914992902144
679,19376,3768899,8365,788552643979468800
680,15998,3768899,5964,788412144018661376
681,8060,3768899,2477,788178268662984705
682,6837,3768899,1502,788150585577050112
683,12422,3768899,3933,788070120937619456
684,6838,3768899,1529,788039637453406209
685,9678,3768899,3523,787810552592695296
686,11370,3768900,3226,787717603741622272
687,12064,3768900,3281,787397959788929025
688,8687,3768900,2024,787322443945877504
689,13903,3768902,7746,787111942498508800
690,29595,3768903,9272,786963064373534720
691,9382,3768903,2809,786729988674449408
692,20221,3768903,7033,786709082849828864
693,11908,3768903,2981,786664955043049472
694,10460,3768903,3575,786595970293370880
695,12129,3768903,4054,786363235746385920
696,8892,3768903,3328,786286427768250368
697,17100,3768903,5529,786233965241827333
698,1607,3768903,178,786051337297522688
699,21161,3768903,8148,786036967502913536
700,12636,3768903,3627,785927819176054784
701,7452,3768903,2112,785872687017132033
702,8680,3768903,2545,785639753186217984
703,10146,3768903,2318,785533386513321988
704,6782,3768904,1466,785515384317313025
705,8095,3768904,1897,785264754247995392
706,13438,3768904,5608,785170936622350336
707,11268,3768904,3698,784826020293709826
708,10005,3768904,2945,784517518371221505
709,6308,3768905,1479,784431430411685888
710,22401,3768883,9320,784183165795655680
711,33358,3768906,12874,784057939640352768
712,33544,3768906,12544,783839966405230592
713,8176,3768907,2259,783821107061198850
714,11595,3768907,3706,783695101801398276
715,9426,3768908,2586,783466772167098368
716,18821,3768908,6393,783391753726550016
717,15725,3768909,6495,783347506784731136
718,32504,3768909,13512,783334639985389568
719,9069,3768909,2541,783085703974514689
720,26849,3768910,8471,782969140009107456
721,8276,3768910,1593,782747134529531904
722,19173,3768910,6201,782722598790725632
723,8664,3768911,2177,782598640137187329
724,18547,3768911,6424,782305867769217024
725,18484,3768911,7196,782021823840026624
726,12317,3768912,3885,781955203444699136
727,11586,3768912,3107,781661882474196992
728,4445,3768912,1305,781655249211752448
729,23074,3768913,6383,781524693396357120
730,7932,3768913,2933,781308096455073793
731,9403,3768913,2430,781251288990355457
732,10852,3768913,3149,781163403222056960
733,24088,3768913,8471,780931614150983680
734,8007,3768913,2311,780858289093574656
735,6114,3768914,1493,780800785462489090
736,13464,3768914,3810,780601303617732608
737,7001,3768914,2008,780543529827336192
738,10771,3768914,4293,780496263422808064
739,963,3768914,136,780476555013349377
740,5868,3768914,1221,780459368902959104
741,9671,3768914,2571,780192070812196864
742,8365,3768914,2644,780092040432480260
743,13667,3768914,5756,780074436359819264
744,21161,3768914,8148,779834332596887552
745,9791,3768914,3584,779377524342161408
746,34731,3768914,21187,779124354206535695
747,13146,3768914,4189,779123168116150273
748,16444,3768915,5202,779056095788752897
749,22262,3768915,8371,778990705243029504
750,21213,3768916,11474,778774459159379968
751,952,3768916,422,778764940568104960
752,7681,3768916,1549,778748913645780993
753,6415,3768916,1714,778650543019483137
754,5166,3768916,1165,778624900596654080
755,15089,3768917,4988,778408200802557953
756,28862,3768917,14089,778396591732486144
757,6502,3768917,1264,778383385161035776
758,11529,3768919,3804,778286810187399168
759,9386,3768919,3040,778039087836069888
760,7292,3768918,1867,778027034220126208
761,12104,3768918,4053,777953400541634568
762,7054,3768918,1882,777885040357281792
763,12468,3768919,3390,777684233540206592
764,14506,3768919,4915,777641927919427584
765,9706,3768919,2884,777621514455814149
766,15858,3768919,4965,777189768882946048
767,39558,3768919,15743,776819012571455488
768,5420,3768919,1393,776813020089548800
769,9823,3768920,3223,776477788987613185
770,25015,3768920,10590,776249906839351296
771,33209,3768920,18343,776218204058357768
772,10635,3768920,2890,776201521193218049
773,13050,3768920,5024,776113305656188928
774,2037,3768920,177,776088319444877312
775,44456,3768920,17522,775898661951791106
776,12980,3768920,3083,775842724423557120
777,15351,3768920,4598,775733305207554048
778,14298,3768920,5262,775729183532220416
779,8265,3768921,3445,775364825476165632
780,11261,3768921,4496,775350846108426240
781,17218,3768921,5448,775085132600442880
782,9429,3768922,2023,774757898236878852
783,7461,3768922,2000,774639387460112384
784,24093,3768922,6425,774314403806253056
785,11869,3768922,4449,773985732834758656
786,7078,3768922,1980,773922284943896577
787,7287,3768923,1873,773704687002451968
788,5910,3768924,1489,773670353721753600
789,24461,3768924,7085,773547596996571136
790,11692,3768924,5860,773336787167145985
791,25743,3768924,8595,773308824254029826
792,10368,3768924,3672,773247561583001600
793,11079,3768924,4713,773191612633579521
794,9525,3768924,4462,772877495989305348
795,8820,3768924,2654,772826264096874500
796,12843,3768925,3881,772615324260794368
797,7167,3768925,1954,772581559778025472
798,6642,3768925,1596,772193107915964416
799,4168,3768925,1292,772152991789019136
800,4153,3768925,844,772117678702071809
801,2994,3768925,544,772114945936949249
802,4438,3768925,1060,772102971039580160
803,7266,3768925,2158,771908950375665664
804,13308,3768925,3901,771770456517009408
805,9146,3768925,2992,771500966810099713
806,11692,3768925,5860,771380798096281600
807,14374,3768926,8653,771171053431250945
808,10184,3768926,3337,771136648247640064
809,6875,3768926,1648,771102124360998913
810,6998,3768926,1768,771014301343748096
811,2400,3768926,252,771004394259247104
812,5478,3768926,1407,770787852854652928
813,5734,3768927,1611,770772759874076672
814,74884,3768927,52101,770743923962707968
815,8092,3768928,1999,770655142660169732
816,6962,3768928,2369,770414278348247044
817,6899,3768928,1703,770293558247038976
818,10295,3768929,3492,770093767776997377
819,8353,3768929,2633,770069151037685760
820,34822,3768929,11050,769940425801170949
821,7073,3768929,1911,769695466921623552
822,15879,3768929,8780,769335591808995329
823,5963,3768929,1954,769212283578875904
824,15958,3768929,7503,768970937022709760
825,8230,3768929,3103,768909767477751808
826,4645,3768929,1028,768855141948723200
827,4562,3768929,1378,768609597686943744
828,5565,3768929,1464,768596291618299904
829,21815,3768929,6673,768554158521745409
830,15048,3768929,3932,768473857036525572
831,12104,3768929,4053,768193404517830656
832,5284,3768930,1618,767884188863397888
833,17733,3768930,6178,767754930266464257
834,8253,3768930,2671,767500508068192258
835,13576,3768930,4372,767191397493538821
836,11180,3768930,3246,767122157629476866
837,16212,3768930,6481,766864461642756096
838,5626,3768930,1556,766793450729734144
839,2862,3768930,435,766714921925144576
840,4467,3768930,912,766693177336135680
841,6651,3768930,1810,766423258543644672
842,7467,3768930,2156,766313316352462849
843,7658,3768930,2955,766078092750233600
844,4735,3768930,997,766069199026450432
845,4120,3768933,568,766008592277377025
846,7990,3768935,2461,765719909049503744
847,5724,3768935,1402,765669560888528897
848,20472,3768935,3114,765395769549590528
849,7813,3768936,2461,765371061932261376
850,12843,3768937,3881,765222098633691136
851,7072,3768937,2016,764857477905154048
852,6688,3768938,1735,764259802650378240
853,806,3768938,61,763956972077010945
854,13984,3768938,4818,763837565564780549
855,5981,3768939,1690,763183847194451968
856,7996,3768939,3471,763167063695355904
857,8120,3768939,2587,763103485927849985
858,13468,3768939,4171,762699858130116608
859,12526,3768941,7546,762471784394268675
860,11451,3768941,4816,762464539388485633
861,5336,3768941,1288,762316489655476224
862,35270,3768941,17815,762035686371364864
863,5962,3768941,2297,761976711479193600
864,10413,3768942,4511,761750502866649088
865,4692,3768942,975,761745352076779520
866,54793,3768943,33230,761672994376806400
867,4559,3768943,1330,761599872357261312
868,35709,3768943,20400,761371037149827077
869,5761,3768943,1658,761334018830917632
870,4937,3768944,1256,761292947749015552
871,5891,3768944,1766,761227390836215808
872,12422,3768945,3933,761004547850530816
873,4212,3768945,1101,760893934457552897
874,7308,3768946,2198,760656994973933572
875,5455,3768946,1477,760641137271070720
876,8354,3768946,4148,760539183865880579
877,4665,3768947,1598,760521673607086080
878,29503,3768947,13070,760290219849637889
879,4326,3768948,989,760252756032651264
880,6303,3768948,2067,760190180481531904
881,221,3768948,38,760153949710192640
882,6558,3768948,2369,759943073749200896
883,16212,3768948,6481,759923798737051648
884,7399,3768948,2256,759846353224826880
885,6585,3768948,2164,759793422261743616
886,43517,3768949,24183,759566828574212096
887,5185,3768949,1337,759557299618865152
888,9382,3768949,2809,759447681597108224
889,1841,3768949,557,759446261539934208
890,6697,3768949,2208,759197388317847553
891,4087,3768949,1348,759159934323924993
892,16047,3768950,4790,759099523532779520
893,7201,3768950,2291,759047813560868866
894,3892,3768950,1022,758854675097526272
895,12323,3768950,4351,758828659922702336
896,6317,3768951,1819,758740312047005698
897,4205,3768952,1125,758474966123810816
898,5297,3768952,2516,758467244762497024
899,5729,3768952,2192,758405701903519748
900,3782,3768952,1239,758355060040593408
901,21213,3768953,11474,758099635764359168
902,2987,3768952,431,758041019896193024
903,7579,3768952,3692,757741869644341248
904,18630,3768952,9247,757729163776290825
905,4994,3768952,1384,757725642876129280
906,5007,3768952,1265,757611664640446465
907,1604,3768953,331,757597904299253760
908,4788,3768953,1206,757596066325864448
909,16667,3768953,7717,757400162377592832
910,6434,3768953,1996,757393109802180609
911,4973,3768953,1624,757354760399941633
912,6898,3768954,2260,756998049151549440
913,7306,3768954,2283,756939218950160384
914,5588,3768954,1503,756651752796094464
915,11463,3768954,4141,756526248105566208
916,4345,3768954,1224,756303284449767430
917,28385,3768954,14970,756288534030475264
918,7090,3768954,1733,756275833623502848
919,8064,3768954,3274,755955933503782912
920,18131,3768954,6120,755206590534418437
921,23353,3768954,12554,755110668769038337
922,23469,3768954,9140,754874841593970688
923,7578,3768954,2856,754856583969079297
924,2841,3768954,589,754747087846248448
925,5826,3768954,2209,754482103782404096
926,4132,3768954,840,754449512966619136
927,8628,3768954,2655,754120377874386944
928,9683,3768954,4064,754011816964026368
929,6424,3768954,2482,753655901052166144
930,8690,3768954,4049,753420520834629632
931,6357,3768776,2174,753398408988139520
932,8365,3768776,2644,753375668877008896
933,15678,3768776,6576,753298634498793472
934,3740,3768776,1183,753294487569522689
935,40913,3768776,23870,753039830821511168
936,4259,3768776,1103,753026973505581056
937,13903,3768776,7746,752932432744185856
938,7551,3768776,1781,752917284578922496
939,8020,3768776,3273,752701944171524096
940,6621,3768776,1829,752682090207055872
941,4860,3768776,1784,752660715232722944
942,6110,3768776,2588,752568224206688256
943,8116,3768776,3895,752519690950500352
944,4213,3768776,1258,752334515931054080
945,35073,3768776,18880,752309394570878976
946,6548,3768776,2097,752173152931807232
947,3397,3768776,1049,751950017322246144
948,5746,3768776,1516,751937170840121344
949,6394,3768776,2213,751830394383790080
950,6448,3768776,3299,751793661361422336
951,8665,3768776,3419,751598357617971201
